Rissol de carne com margarina,null,819.0 kJ,198.0 kcal,16.9 g,4.1 g,830.0 mg,6.8 g,57.0 mg
Rissol de carne com manteiga,null,826.0 kJ,200.0 kcal,17.1 g,4.1 g,680.0 mg,6.8 g,89.0 mg
Lasanha à bolonhesa,null,672.0 kJ,161.0 kcal,9.6 g,9.5 g,690.0 mg,8.0 g,22.0 mg
Salada russa,null,478.0 kJ,116.0 kcal,9.3 g,5.6 g,86.0 mg,1.4 g,16.0 mg
Solha frita,null,620.0 kJ,147.0 kcal,2.0 g,8.9 g,1100.0 mg,23.0 g,99.0 mg
Atum de cebolada,null,561.0 kJ,135.0 kcal,9.0 g,2.6 g,61.0 mg,9.0 g,10.0 mg
Cantarilho no forno,null,452.0 kJ,108.0 kcal,4.9 g,5.7 g,500.0 mg,8.7 g,18.0 mg
Peixe vermelho no forno,null,480.0 kJ,114.0 kcal,2.7 g,1.1 g,1010.0 mg,17.3 g,39.0 mg
Amêijoas,null,374.0 kJ,89.0 kcal,2.5 g,3.2 g,650.0 mg,12.8 g,47.0 mg
Arroz com refogado,null,675.0 kJ,159.0 kcal,1.8 g,32.4 g,350.0 mg,2.9 g,0.0 mg
Molho para francesinha,null,308.0 kJ,74.0 kcal,2.6 g,4.8 g,740.0 mg,1.1 g,1.0 mg
Massa de pimentão,null,182.0 kJ,44.0 kcal,1.0 g,4.4 g,3280.0 mg,2.6 g,0.0 mg
Fiambre peito de peru,null,359.0 kJ,85.0 kcal,1.9 g,2.6 g,0.0 g,13.8 g,64.0 mg
Fiambre peito de frango,null,344.0 kJ,82.0 kcal,1.3 g,2.8 g,0.0 g,13.7 g,64.0 mg
Fiambre pá,null,445.0 kJ,106.0 kcal,5.1 g,0.0 g,0.0 g,14.0 g,64.0 mg
Fiambre perna,null,443.0 kJ,106.0 kcal,4.1 g,0.0 g,0.0 g,16.5 g,64.0 mg
